Compagnie,Heure_du_départ,Heure_arrivée,Prix,Durée,aéroport,jour_du_vol,Compagnie_code,weekend_verif
ROYAL AIR MAROC,6:30 PM,4:55 PM+1,315.0,23 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-22,10,True
ROYAL AIR MAROC,6:30 PM,10:30 AM+1,315.0,17 hr,CDGParis Charles de Gaulle Airport,2024-09-22,10,True
ROYAL AIR MAROC,1:05 PM,10:30 AM+1,315.0,22 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-22,10,True
ROYAL AIR MAROC,6:30 PM,10:50 AM+1,315.0,17 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-04,10,False
ROYAL AIR MAROC,1:05 PM,10:50 AM+1,315.0,22 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-04,10,False
ROYAL AIR MAROC,6:30 PM,10:50 AM+1,315.0,17 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-19,10,False
ROYAL AIR MAROC,6:30 PM,4:55 PM+1,315.0,23 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-19,10,False
ROYAL AIR MAROC,6:30 PM,5:00 PM+1,315.0,23 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-20,10,False
ROYAL AIR MAROC,6:30 PM,10:50 AM+1,315.0,17 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-25,10,False
ROYAL AIR MAROC,1:05 PM,10:50 AM+1,315.0,22 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-25,10,False
ROYAL AIR MAROC,6:30 PM,4:55 PM+1,315.0,23 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-25,10,False
ROYAL AIR MAROC,6:30 PM,10:30 AM+1,315.0,17 hr,CDGParis Charles de Gaulle Airport,2024-09-15,10,True
ROYAL AIR MAROC,1:05 PM,10:30 AM+1,315.0,22 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-15,10,True
ROYAL AIR MAROC,6:30 PM,10:50 AM+1,315.0,17 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-21,10,True
LUFTHANSA,6:05 AM,4:25 PM,315.0,11 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-21,7,True
ROYAL AIR MAROC,6:30 PM,5:00 PM+1,315.0,23 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-21,10,True
ROYAL AIR MAROC,1:05 PM,10:50 AM+1,315.0,22 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-11,10,False
ROYAL AIR MAROC,6:30 PM,10:50 AM+1,315.0,17 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-11,10,False
ITA,10:50 AM,5:10 PM,319.0,7 hr 20 min,ORYParis-Orly Airport,2024-09-20,6,False
ITA,7:30 AM,5:00 PM,319.0,10 hr 30 min,ORYParis-Orly Airport,2024-09-23,6,False
ITA,10:50 AM,9:35 AM+1,319.0,23 hr 45 min,ORYParis-Orly Airport,2024-09-19,6,False
ITA,10:45 AM,5:05 PM+1,319.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-28,6,True
ITA,10:45 AM,5:05 PM,319.0,7 hr 20 min,ORYParis-Orly Airport,2024-09-17,6,False
ITA,10:45 AM,5:05 PM+1,319.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-17,6,False
ITA,10:45 AM,9:35 AM+1,319.0,23 hr 50 min,ORYParis-Orly Airport,2024-09-17,6,False
ITA,7:20 PM,5:10 PM+1,319.0,22 hr 50 min,ORYParis-Orly Airport,2024-09-27,6,False
ITA,10:45 AM,5:05 PM+1,319.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-14,6,True
ITA,7:20 PM,5:10 PM+1,319.0,22 hr 50 min,ORYParis-Orly Airport,2024-09-26,6,False
ITA,10:45 AM,9:35 AM+1,319.0,23 hr 50 min,ORYParis-Orly Airport,2024-09-14,6,True
ITA,9:30 PM,5:00 PM+1,320.0,20 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-22,6,True
ITA,4:50 PM,9:35 AM+1,320.0,17 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-27,6,False
ITA,9:30 PM,9:35 AM+1,320.0,13 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-22,6,True
ITA,4:50 PM,9:35 AM+1,320.0,17 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-17,6,False
ITA,9:30 PM,9:35 AM+1,320.0,13 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-17,6,False
ITA,9:30 PM,5:05 PM+1,320.0,20 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-17,6,False
"LUFTHANSA, ITA",2:30 PM,9:35 AM+1,321.0,20 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-27,8,False
"LUFTHANSA, ITA",6:35 PM,9:35 AM+1,321.0,16 hr,CDGParis Charles de Gaulle Airport,2024-09-25,8,False
LUFTHANSA,2:30 PM,10:55 AM+1,321.0,21 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
"LUFTHANSA, ITA",6:35 PM,9:35 AM+1,321.0,16 hr,CDGParis Charles de Gaulle Airport,2024-09-17,8,False
"LUFTHANSA, ITA",7:35 PM,9:35 AM+1,321.0,15 hr,CDGParis Charles de Gaulle Airport,2024-09-25,8,False
"LUFTHANSA, ITA",7:35 PM,9:35 AM+1,321.0,15 hr,CDGParis Charles de Gaulle Airport,2024-09-17,8,False
ROYAL AIR MAROC,9:15 AM,4:55 PM+1,322.0,32 hr 40 min,ORYParis-Orly Airport,2024-09-22,10,True
ITA,11:40 AM,9:35 AM+1,322.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-14,6,True
ITA,11:40 AM,5:00 PM,322.0,6 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-23,6,False
"AUSTRIAN, ITA",5:55 PM,9:35 AM+1,322.0,16 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-17,4,False
"AUSTRIAN, ITA",5:55 PM,5:05 PM+1,322.0,24 hr 10 min,CDGParis Charles de Gaulle Airport,2024-09-17,4,False
"AUSTRIAN, ITA",8:15 PM,5:05 PM+1,322.0,21 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-17,4,False
LUFTHANSA,6:35 PM,4:05 PM+1,322.0,22 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-11,7,False
ROYAL AIR MAROC,9:10 PM,10:30 AM+2,322.0,38 hr 20 min,ORYParis-Orly Airport,2024-09-21,10,True
"AUSTRIAN, ITA",3:55 PM,9:35 AM+1,322.0,18 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-17,4,False
"AUSTRIAN, ITA",3:55 PM,9:35 AM+1,322.0,18 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-25,4,False
"AUSTRIAN, ITA",8:15 PM,9:35 AM+1,322.0,14 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-17,4,False
ITA,6:15 PM,5:00 PM+1,322.0,23 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
"AUSTRIAN, ITA",3:55 PM,9:35 AM+1,322.0,18 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-19,4,False
"AUSTRIAN, ITA",8:15 PM,9:35 AM+1,322.0,14 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-19,4,False
ITA,11:40 AM,9:35 AM+1,322.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-19,6,False
ITA,6:15 PM,9:35 AM+1,322.0,16 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
ROYAL AIR MAROC,9:15 AM,5:00 PM+1,322.0,32 hr 45 min,ORYParis-Orly Airport,2024-09-20,10,False
ITA,11:40 AM,5:05 PM,326.0,6 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-08,6,True
ITA,11:40 AM,9:35 AM+1,326.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-08,6,True
ITA,10:50 AM,5:10 PM+1,333.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-19,6,False
LUFTHANSA,8:30 PM,4:05 PM+1,333.0,20 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-11,7,False
ITA,10:45 AM,5:05 PM+1,333.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-21,6,True
LUFTHANSA,6:35 PM,10:50 AM+1,334.0,17 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-11,7,False
ITA,1:55 PM,5:00 PM+1,334.0,28 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-22,6,True
LUFTHANSA,2:30 PM,10:50 AM+1,335.0,21 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-11,7,False
LUFTHANSA,6:35 PM,10:50 AM+1,335.0,17 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-11,7,False
LUFTHANSA,2:30 PM,10:50 AM+1,345.0,21 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-11,7,False
LUFTHANSA,12:10 PM,10:50 AM+1,345.0,23 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-25,7,False
LUFTHANSA,2:25 PM,10:50 AM+1,345.0,21 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
LUFTHANSA,12:10 PM,10:50 AM+1,345.0,23 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-23,7,False
ITA,10:45 AM,9:35 AM+1,349.0,23 hr 50 min,ORYParis-Orly Airport,2024-09-27,6,False
LUFTHANSA,8:30 PM,4:05 PM+1,349.0,20 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-11,7,False
LUFTHANSA,2:30 PM,10:50 AM+1,349.0,21 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-11,7,False
ITA,7:20 PM,9:35 AM+1,349.0,15 hr 15 min,ORYParis-Orly Airport,2024-09-22,6,True
ITA,10:50 AM,9:35 AM+1,349.0,23 hr 45 min,ORYParis-Orly Airport,2024-09-19,6,False
ITA,10:45 AM,5:05 PM+1,349.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-17,6,False
ITA,10:45 AM,5:05 PM+1,349.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-14,6,True
ITA,10:50 AM,9:35 AM+1,349.0,23 hr 45 min,ORYParis-Orly Airport,2024-09-20,6,False
ITA,10:45 AM,5:10 PM+1,349.0,31 hr 25 min,ORYParis-Orly Airport,2024-09-26,6,False
ITA,9:20 AM,5:05 PM,350.0,8 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-17,6,False
ITA,7:05 PM,9:35 AM+1,350.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-22,6,True
ITA,4:50 PM,9:35 AM+1,350.0,17 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-14,6,True
ITA,7:05 PM,9:35 AM+1,350.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-17,6,False
"LUFTHANSA, ITA",2:30 PM,9:35 AM+1,350.0,20 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-11,8,False
LUFTHANSA,2:30 PM,10:50 AM+1,350.0,21 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-11,7,False
ITA,4:50 PM,9:35 AM+1,350.0,17 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-22,6,True
ITA,9:30 PM,5:00 PM+1,350.0,20 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-22,6,True
ITA,9:20 AM,5:00 PM,350.0,8 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-23,6,False
ITA,9:30 PM,5:05 PM+1,350.0,20 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-17,6,False
ITA,7:05 PM,9:35 AM+1,354.0,15 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-08,6,True
"AUSTRIAN, ITA",5:55 PM,9:35 AM+1,354.0,16 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-19,4,False
"LUFTHANSA, ITA",6:35 PM,9:35 AM+1,357.0,16 hr,CDGParis Charles de Gaulle Airport,2024-09-11,8,False
"AUSTRIAN, ITA",5:55 PM,9:35 AM+1,358.0,16 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-11,4,False
"AUSTRIAN, ITA",3:55 PM,9:35 AM+1,358.0,18 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-11,4,False
LUFTHANSA,2:30 PM,10:55 AM+1,359.0,21 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-10,7,False
LUFTHANSA,9:45 AM,10:50 AM+1,359.0,26 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,7:35 PM,10:55 AM+1,359.0,16 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-10,7,False
LUFTHANSA,11:30 AM,10:50 AM+1,359.0,24 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-20,7,False
LUFTHANSA,10:35 AM,10:50 AM+1,359.0,25 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-20,7,False
LUFTHANSA,9:45 AM,10:50 AM+1,359.0,26 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-20,7,False
LUFTHANSA,11:30 AM,10:55 AM+1,359.0,24 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-10,7,False
LUFTHANSA,10:35 AM,10:50 AM+1,359.0,25 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,6:35 PM,10:55 AM+1,359.0,17 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-10,7,False
LUFTHANSA,2:30 PM,4:05 PM+1,359.0,26 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-11,7,False
ITA,6:15 PM,5:00 PM+1,361.0,23 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-22,6,True
ITA,11:40 AM,9:35 AM+1,361.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
ITA,1:55 PM,9:35 AM+1,361.0,20 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
ITA,11:40 AM,9:35 AM+1,361.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-20,6,False
ITA,6:15 PM,9:35 AM+1,365.0,16 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-05,6,False
ITA,6:15 PM,5:10 PM+1,365.0,23 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-05,6,False
ITA,6:15 PM,5:00 PM+1,365.0,23 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-08,6,True
ROYAL AIR MAROC,5:30 PM,4:55 PM+1,371.0,24 hr 25 min,ORYParis-Orly Airport,2024-09-11,10,False
ROYAL AIR MAROC,7:20 PM,4:55 PM+1,371.0,22 hr 35 min,ORYParis-Orly Airport,2024-09-11,10,False
ROYAL AIR MAROC,1:15 PM,4:55 PM+1,371.0,28 hr 40 min,ORYParis-Orly Airport,2024-09-11,10,False
ROYAL AIR MAROC,1:15 PM,4:55 PM+1,371.0,28 hr 40 min,ORYParis-Orly Airport,2024-09-05,10,False
"LUFTHANSA, ITA",6:45 AM,5:10 PM,371.0,11 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-14,8,True
ROYAL AIR MAROC,7:15 PM,4:55 PM+1,371.0,22 hr 40 min,ORYParis-Orly Airport,2024-09-05,10,False
ROYAL AIR MAROC,8:00 AM,4:55 PM,371.0,9 hr 55 min,ORYParis-Orly Airport,2024-09-04,10,False
ROYAL AIR MAROC,9:40 PM,4:55 PM+1,371.0,20 hr 15 min,ORYParis-Orly Airport,2024-09-05,10,False
ROYAL AIR MAROC,5:35 PM,4:55 PM+1,371.0,24 hr 20 min,ORYParis-Orly Airport,2024-09-05,10,False
ROYAL AIR MAROC,6:30 PM,4:55 PM+1,374.0,23 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-11,10,False
ROYAL AIR MAROC,6:30 PM,4:55 PM+1,374.0,23 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-05,10,False
ROYAL AIR MAROC,1:05 PM,4:55 PM+1,374.0,28 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-11,10,False
"LUFTHANSA, ITA",6:45 AM,5:05 PM,375.0,11 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-10,8,False
"LUFTHANSA, ITA",2:30 PM,9:35 AM+1,375.0,20 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-11,8,False
LUFTHANSA,8:30 PM,4:05 PM+1,379.0,20 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-11,7,False
LUFTHANSA,8:30 PM,10:55 AM+1,379.0,15 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-17,7,False
"AUSTRIAN, ITA",8:15 PM,5:05 PM+1,380.0,21 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-28,4,True
"AUSTRIAN, ITA",8:15 PM,9:35 AM+1,380.0,14 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-28,4,True
ITA,7:20 PM,5:00 PM+1,381.0,22 hr 40 min,ORYParis-Orly Airport,2024-09-22,6,True
ITA,10:50 AM,9:35 AM+1,381.0,23 hr 45 min,ORYParis-Orly Airport,2024-09-20,6,False
ITA,7:05 PM,5:00 PM+1,382.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
ITA,9:30 PM,5:00 PM+1,382.0,20 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-15,6,True
ROYAL AIR MAROC,7:30 AM,10:50 AM+1,382.0,28 hr 20 min,ORYParis-Orly Airport,2024-09-25,10,False
ROYAL AIR MAROC,1:00 PM,4:55 PM+1,382.0,28 hr 55 min,ORYParis-Orly Airport,2024-09-25,10,False
ROYAL AIR MAROC,7:30 AM,5:00 PM,382.0,10 hr 30 min,ORYParis-Orly Airport,2024-09-22,10,True
ROYAL AIR MAROC,7:30 AM,10:30 AM+1,382.0,28 hr,ORYParis-Orly Airport,2024-09-22,10,True
ITA,7:05 PM,5:00 PM+1,382.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-22,6,True
ROYAL AIR MAROC,7:30 AM,4:55 PM,382.0,10 hr 25 min,ORYParis-Orly Airport,2024-09-25,10,False
ROYAL AIR MAROC,2:25 PM,4:55 PM+1,382.0,27 hr 30 min,ORYParis-Orly Airport,2024-09-25,10,False
ITA,9:30 PM,5:05 PM+1,382.0,20 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-17,6,False
"LUFTHANSA, ITA",7:35 PM,9:35 AM+1,383.0,15 hr,CDGParis Charles de Gaulle Airport,2024-09-10,8,False
"AUSTRIAN, ITA",3:55 PM,9:35 AM+1,384.0,18 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-10,4,False
"AUSTRIAN, ITA",5:55 PM,9:35 AM+1,384.0,16 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-10,4,False
"AUSTRIAN, ITA",8:15 PM,9:35 AM+1,384.0,14 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-10,4,False
"AUSTRIAN, ITA",8:15 PM,5:05 PM+1,384.0,21 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-10,4,False
ITA,7:30 AM,9:35 AM+1,385.0,27 hr 5 min,ORYParis-Orly Airport,2024-09-04,6,False
ITA,9:30 PM,9:35 AM+1,386.0,13 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-08,6,True
LUFTHANSA,2:30 PM,10:45 AM+1,387.0,21 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-19,7,False
ROYAL AIR MAROC,1:00 PM,10:50 AM+1,394.0,22 hr 50 min,ORYParis-Orly Airport,2024-09-14,10,True
ROYAL AIR MAROC,7:50 PM,4:55 PM+1,398.0,22 hr 5 min,ORYParis-Orly Airport,2024-09-08,10,True
ROYAL AIR MAROC,7:15 PM,10:50 AM+1,398.0,16 hr 35 min,ORYParis-Orly Airport,2024-09-10,10,False
ROYAL AIR MAROC,7:15 PM,4:55 PM+1,398.0,22 hr 40 min,ORYParis-Orly Airport,2024-09-10,10,False
"LUFTHANSA, ITA",8:30 PM,5:05 PM+1,398.0,21 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-10,8,False
ROYAL AIR MAROC,9:40 PM,4:55 PM+1,398.0,20 hr 15 min,ORYParis-Orly Airport,2024-09-08,10,True
ROYAL AIR MAROC,5:30 PM,4:55 PM+1,398.0,24 hr 25 min,ORYParis-Orly Airport,2024-09-10,10,False
ROYAL AIR MAROC,5:30 PM,10:50 AM+1,398.0,18 hr 20 min,ORYParis-Orly Airport,2024-09-10,10,False
ROYAL AIR MAROC,1:15 PM,4:55 PM+1,398.0,28 hr 40 min,ORYParis-Orly Airport,2024-09-10,10,False
ROYAL AIR MAROC,1:15 PM,10:50 AM+1,398.0,22 hr 35 min,ORYParis-Orly Airport,2024-09-10,10,False
ROYAL AIR MAROC,8:00 AM,10:50 AM+1,398.0,27 hr 50 min,ORYParis-Orly Airport,2024-09-10,10,False
ROYAL AIR MAROC,5:35 PM,4:55 PM+1,398.0,24 hr 20 min,ORYParis-Orly Airport,2024-09-15,10,True
ROYAL AIR MAROC,1:15 PM,4:55 PM+1,398.0,28 hr 40 min,ORYParis-Orly Airport,2024-09-15,10,True
ROYAL AIR MAROC,7:15 PM,4:55 PM+1,398.0,22 hr 40 min,ORYParis-Orly Airport,2024-09-15,10,True
ROYAL AIR MAROC,1:15 PM,4:55 PM+1,398.0,28 hr 40 min,ORYParis-Orly Airport,2024-09-08,10,True
ROYAL AIR MAROC,5:35 PM,4:55 PM+1,398.0,24 hr 20 min,ORYParis-Orly Airport,2024-09-08,10,True
ROYAL AIR MAROC,8:00 AM,4:55 PM,398.0,9 hr 55 min,ORYParis-Orly Airport,2024-09-11,10,False
ROYAL AIR MAROC,7:15 PM,4:55 PM+1,398.0,22 hr 40 min,ORYParis-Orly Airport,2024-09-08,10,True
AEGEAN,11:05 AM,11:55 PM+1,401.0,37 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-20,0,False
ROYAL AIR MAROC,1:05 PM,10:50 AM+1,401.0,22 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-10,10,False
ROYAL AIR MAROC,6:30 PM,4:55 PM+1,401.0,23 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-15,10,True
ROYAL AIR MAROC,6:30 PM,4:55 PM+1,401.0,23 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-08,10,True
ROYAL AIR MAROC,6:30 PM,4:55 PM+1,401.0,23 hr 25 min,CDGParis Charles de Gaulle Airport,2024-09-10,10,False
ROYAL AIR MAROC,6:30 PM,10:50 AM+1,401.0,17 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-10,10,False
LUFTHANSA,2:30 PM,10:45 AM+1,403.0,21 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-19,7,False
ROYAL AIR MAROC,1:00 PM,4:55 PM+1,406.0,28 hr 55 min,ORYParis-Orly Airport,2024-09-17,10,False
ROYAL AIR MAROC,7:30 AM,10:50 AM+1,406.0,28 hr 20 min,ORYParis-Orly Airport,2024-09-28,10,True
ROYAL AIR MAROC,1:00 PM,4:55 PM+1,406.0,28 hr 55 min,ORYParis-Orly Airport,2024-09-23,10,False
ROYAL AIR MAROC,7:30 AM,4:55 PM,406.0,10 hr 25 min,ORYParis-Orly Airport,2024-09-23,10,False
ROYAL AIR MAROC,7:30 AM,10:30 AM+1,406.0,28 hr,ORYParis-Orly Airport,2024-09-23,10,False
ROYAL AIR MAROC,1:00 PM,5:00 PM+1,406.0,29 hr,ORYParis-Orly Airport,2024-09-21,10,True
ROYAL AIR MAROC,7:30 AM,5:00 PM,406.0,10 hr 30 min,ORYParis-Orly Airport,2024-09-28,10,True
ROYAL AIR MAROC,7:30 AM,4:55 PM,406.0,10 hr 25 min,ORYParis-Orly Airport,2024-09-19,10,False
ROYAL AIR MAROC,2:25 PM,4:55 PM+1,406.0,27 hr 30 min,ORYParis-Orly Airport,2024-09-22,10,True
ROYAL AIR MAROC,7:30 AM,10:50 AM+1,406.0,28 hr 20 min,ORYParis-Orly Airport,2024-09-26,10,False
ROYAL AIR MAROC,7:30 AM,4:55 PM,406.0,10 hr 25 min,ORYParis-Orly Airport,2024-09-26,10,False
ROYAL AIR MAROC,1:00 PM,10:50 AM+1,406.0,22 hr 50 min,ORYParis-Orly Airport,2024-09-26,10,False
ROYAL AIR MAROC,1:00 PM,4:55 PM+1,406.0,28 hr 55 min,ORYParis-Orly Airport,2024-09-26,10,False
ROYAL AIR MAROC,8:00 AM,4:55 PM+1,408.0,33 hr 55 min,ORYParis-Orly Airport,2024-09-15,10,True
ROYAL AIR MAROC,8:00 AM,4:55 PM+1,408.0,33 hr 55 min,ORYParis-Orly Airport,2024-09-08,10,True
LUFTHANSA,6:45 AM,10:50 AM,414.0,5 hr 5 min,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
ROYAL AIR MAROC,8:00 AM,5:00 PM,419.0,10 hr,ORYParis-Orly Airport,2024-09-14,10,True
ITA,7:30 AM,5:10 PM,420.0,10 hr 40 min,ORYParis-Orly Airport,2024-09-14,6,True
ITA,10:45 AM,5:05 PM+1,420.0,31 hr 20 min,ORYParis-Orly Airport,2024-09-17,6,False
ITA,7:20 PM,5:00 PM+1,420.0,22 hr 40 min,ORYParis-Orly Airport,2024-09-15,6,True
ITA,7:20 PM,9:35 AM+1,420.0,15 hr 15 min,ORYParis-Orly Airport,2024-09-15,6,True
LUFTHANSA,2:30 PM,11:10 PM,421.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
LUFTHANSA,10:35 AM,4:05 PM,421.0,6 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
LUFTHANSA,6:05 AM,10:55 AM,421.0,5 hr 50 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
LUFTHANSA,10:35 AM,11:10 PM,421.0,13 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
LUFTHANSA,11:30 AM,4:05 PM,421.0,5 hr 35 min,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
LUFTHANSA,11:30 AM,11:10 PM,421.0,12 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
LUFTHANSA,6:30 PM,11:10 PM,421.0,5 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-14,7,True
ITA,7:05 PM,5:00 PM+1,421.0,22 hr 55 min,CDGParis Charles de Gaulle Airport,2024-09-22,6,True
LUFTHANSA,9:55 AM,11:10 PM,421.0,14 hr 15 min,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
LUFTHANSA,7:25 AM,4:05 PM,421.0,9 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
LUFTHANSA,11:30 AM,11:10 PM,421.0,12 hr 40 min,CDGParis Charles de Gaulle Airport,2024-09-04,7,False
ITA,4:50 PM,9:35 AM+1,421.0,17 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-22,6,True
ITA,9:30 PM,5:00 PM+1,421.0,20 hr 30 min,CDGParis Charles de Gaulle Airport,2024-09-22,6,True
LUFTHANSA,6:05 AM,4:05 PM,421.0,11 hr,CDGParis Charles de Gaulle Airport,2024-09-05,7,False
LUFTHANSA,7:30 AM,10:50 AM,421.0,4 hr 20 min,CDGParis Charles de Gaulle Airport,2024-09-22,7,True
LUFTHANSA,6:05 AM,10:50 AM,421.0,5 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-22,7,True
LUFTHANSA,6:05 AM,10:50 AM,421.0,5 hr 45 min,CDGParis Charles de Gaulle Airport,2024-09-28,7,True
